title,content,answer
走到哪都被問發大財？高雄人扣應陳揮文吐真言,高雄市長補選即將登場，綠營人士表示，過去兩年高雄人有點鬱卒，走到哪裡都被人家問「有沒有發大財？」過去的光榮感不見；對此，資深媒體人陳揮文質疑，「那之前高雄人就不鬱卒嗎?那2018之前高雄人不鬱卒?」而他在廣播節目中接受扣應(call in)時，有高雄人表示，「少數客人開玩笑會講，但沒有這麼酸啦」。陳揮文今在節目「飛碟晚餐 陳揮文時間」不滿地說，「那之前高雄人就不鬱卒嗎?那2018之前高雄人不鬱卒?有光榮感?那幹嘛買水?很多北漂回去罷免韓，我也沒話講，但北漂是韓國瑜害的嗎? 韓國瑜一年多沒辦法解決北漂是事實，但你們當初北漂是韓國瑜害的嗎?」陳揮文也說，「我承認韓國瑜在任期中沒又辦法做到貨賣出去、人進來、發大財，但他不是魔術師啊，如果他一年半做到這些事情，那其他縣市長都去旁邊啊，不可能嘛，這不是變魔術」。節目中，有名住在高雄市左營區的先生則叩應表示，「我老實說，少數客人開玩笑會講，但沒有這麼酸啦，本身做業務的，客人會稍微講一下，但我覺得還好，高雄確實有在變，真的沒淹水、路很平啊，且公車擋風玻璃都有掛國旗，到了30幾歲，都沒看過國旗飄揚，台灣缺乏榮耀感，自己2018、2020都投韓國瑜。」另一名土生土長的高雄人則是說，「好吧這是真的，本身因為工作關係跑全台，每次去台中就被客人問你發大財了沒?想說這是開玩笑還是祝福話? 但有句話是事實，預算是前任市長編的，不是韓市長編的，那請問韓市長在幹嘛，我不知道，但一年過後回到議會可以編完整預算，不過好像也沒進去阿；不管藍綠，我很欣賞侯友宜，如果他來高雄，我想會如同當時韓國瑜來一樣。」這位民眾也透露，自己2018年投陳其邁、2020投蔡英文。節目中還有另一位住在大寮區的潘小姐則說，沒有被問發大財，因為朋友都知道她挺藍，不會去嘲諷、問這些，其實講到相關話題就會說偏激不要談，稍微講一下委屈互相取暖，不要傷害感情，2018、2020她都投韓國瑜。潘小姐也直言，沿海路改善很多，就是中鋼通機場那一條，真的差很多，路很平、以前都不平，有客人車子經過，避震器撞到坑洞，竟然彈上來穿破引擎蓋，你說嚴不嚴重? 很可惜韓國瑜被罷免，我覺得他的團隊很優秀。(中時新聞網)中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
論文案後最新民調出爐 沈富雄新發現： 民進黨在高雄市不是穩拿,日前國民黨高雄市長候選人李眉蓁爆出論文抄襲風波，引起輿論譁然，即使李眉蓁已出面道歉，並聲明放棄中山大學碩士學位，綠營仍然窮追猛打。但根據《TVBS》最新民調顯示，李眉蓁的民調只比上次略減1％。而前立委沈富雄則用政黨傾向的調查結果分析，這場選戰國民黨並非完全沒有機會。《TVBS》今公布最新民調，結果顯示，陳其邁以55%的支持度，遙遙領先李眉蓁的21%，和上次民調相比， 陳其邁僅略增1個百分點；李眉蓁則是下降1個百分點。交叉分析顯示，雖然李眉蓁在30歲到49歲的支持度均下滑，但是50歲以上的支持度則大幅上升。由此可見，論文門事件對李眉蓁的影響並不大。沈富雄在政論節目《少康戰情室》中表示，如果從政黨傾向的分類來看，TVBS這次的民調顯示，民進黨的支持度是25%，國民黨是18%，更多的人是落在中立、基進黨。沈富雄分析，民進黨在高雄市不是穩拿了，國民黨也不是完全的絕望。沈富雄還認為，基進黨加民眾黨加中立的，這一大塊是最大的一塊，而這一塊是等待一個爭氣的政黨去爭取的。主持人趙少康則回應，所有的政黨都要很小心，戒慎恐懼，如履薄冰，如臨深淵，因為馬英九、陳水扁、蔡英文當選過總統；陳菊、韓國瑜當選過高雄市長，所以沒有說什麼一定的，民心隨時會變的，就看你怎麼表現。(中時新聞網)中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
葉匡時臉書標記「無業遊民」 最新身分曝光了！,高雄前副市長葉匡時自從卸下職務後，就很少出現在媒體面前，不過，他在卸任後也在臉書更新個人簡介，自嘲「開始在無業遊民的新工作」，而他也會在臉書分享生活動態，並和網友留言互動，常常成為網友關注的焦點。他昨(26日)則是在臉書曬出新身分，也就是擔任「陽明山未來學社理事長」。不少網友見狀後也紛紛留言祝福。葉匡時在臉書寫下，「陽明山未來學社舉行年會及研討會，選出第三屆理監事並由我任理事長。下午的研討會我們請了院士朱雲漢、董事長王祿誾、新加坡大學教授鄭永年，及中國大陸經濟改革四君子之一的教授朱嘉明，來討論新冠後全球新格局」。葉匡時說，朱嘉明及鄭永分別從北京及新加坡通過視訊參與會議，體現了新冠疫情下遠距離溝通的模式。然而，其實葉匡時是前任理事長，這次再度擔任理事長的身分曝光後，不少網友也紛紛留言寫下祝福，「恭喜再次出任理事長」、「恭喜副座榮任理事長！」、「我還是喜歡您是我們的副市長！」。更有不少網友關心「你眼睛有好一點嗎？」其實葉匡時本月中曾在臉書貼出右眼貼著紗布的照片，提到自己做了白內障手術，經過休養後，他也在臉書曬出和前立委楊玉欣合體的照片，只見他右眼紗布已經拆掉。(中時新聞網)中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
陳其邁：會把韓國瑜「這個政策」延續下去,高雄前市長韓國瑜被罷免後，市長補選以民進黨候選人陳其邁呼聲最高。陳其邁接受YouTuber專訪時表示，會把韓國瑜「路平政策」延續下去，道路品質一定要比韓國瑜好。陳其邁接受YouTuber「志祺七七」專訪時被問到，上台後有哪些韓國瑜的政策，你會延續把它做下去？陳其邁微笑表示，有一些施政建設是延續性的，有的也不是韓市長做的，像鐵路地下化後的陸橋平面化或是綠廊的興建，這個本來就是連續性的計畫，就是要繼續做。陳其邁接著說，還有路平政策，2018年高市長選舉，他也提過路平，路要把它弄平，不是把柏油重新鋪上去，問題就解決了。高雄的路為什麼不平？就是因為大卡車、貨櫃車很多，所以一條馬路，大卡車壓了幾次，因為柏油又鋪得薄，卡車一壓過去就馬上壞掉。所以有些路段其實要鋪水泥，或者下面要放大石頭，讓地基比較穩。陳其邁表示，他的道路品質一定要比韓國瑜好、而且還要耐用。這樣才能讓我們這些關鍵重要的路段，不要一挖再挖，否則你幾乎每天都在鋪柏油。主持人又問說，有哪些政策是目前做到一半，但未來可能中止的？又要如何處理這些提前中斷的政策？陳其邁回說，南海太平島挖石油，是完全不具可行性，這個就砍掉，不要再提了。還有滿天星計畫，就是補助大學生或公務員出國，但是一個都補助美金2萬、3萬，對財政負擔連韓市長自己都做不下去。(中時新聞網)中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
阿伯擔心「罷捷」衝服務處講到落淚？網諷刺回應,高雄前市長韓國瑜被罷免後，時代力量議員黃捷成了地方掀起罷免熱潮的箭靶！對此，黃捷表示有名阿伯支持者擔心她被罷免，因此到服務處特地幫她加油，甚至講到落淚，黃捷則要對方「免緊張」。臉書粉絲專頁「罷免高雄市議員黃捷」則對此諷刺表示，罷免黃捷成功的話，阿伯該高興她會高升到另一境界，「希望您永遠不會哭著後悔當初的擔心！」黃捷日前在直播中表示，有阿伯到服務處幫她加油，擔心她被罷免，講一講就快哭了。黃捷說她並沒有很擔心被罷免，身邊的人都比自己還擔心，真的很感謝大家，隨後也要阿伯「免緊張、免煩惱」。對此，「罷免高雄市議員黃捷」發文指出，親愛的阿伯別緊張！罷免高雄市議員黃捷成功的話，阿伯該高興的是她會高升到另一境界。「希望您好好保重身體！別擔心太多！更希望您永遠不會哭著後悔當初的擔心！小編敬祝您呷百二」。網友則表示「當然不擔心被罷免，因為罷之後搞不好更高官」、「阿伯心疼，但不代表妳有能力」、「她被罷應該更開心吧！因為有更好的位置」。不過也有網友表示「一些少數為罷韓而罷捷的思維是引不起市民的共鳴的，別浪費精神了」、「其實罷不成功啦！但這是民主的展現」。(中時新聞網)中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
蓁道歉 做孩子的榜樣,「這兩天、我紅了！」國民黨高雄市長補選候選人李眉蓁25日在競選總部成立大會上、淚眼迎擊論文風暴，表示為了要作孩子的榜樣，所以為當年的錯誤道歉。國民黨主席江啟臣也心疼李眉蓁，痛批民進黨沒有奧步不會選舉。自嘲紅了 要拚高雄的未來造勢現場聚集1萬3000多名支持者搖旗吶喊，江啟臣、前主席朱立倫及洪秀柱、「男神」立委蔣萬安、立院黨團總召林為洲、智庫副董事長連勝文都到場助講，青壯派領袖團結送暖。李眉蓁自嘲，拜連日來論文抄襲風波所賜，她目前是全台知名度最高、媒體版面最多的人。她強調，「我的學歷不重要，重要的是高雄的未來！」她說身為母親，要以身作則、知錯能改，做孩子的榜樣，所以才選擇出面道歉，很抱歉中山大學暑假還要對她專案處理。質疑難道要負債6000億元但她強調，高雄人口數下降、發展遲滯才是當前的重點。她痛批民進黨治理高雄20年，連生存基本的陽光、空氣、水都沒辦法給高雄人保障。但民進黨不知檢討，過去修理黃俊英、韓國瑜，現在為了打垮她，連國家隊都進駐陳其邁的競選總部，「民進黨只會修理人，為何不把高雄未來修理好？」她更預告，選前奧步一定會說她爸爸是黑道、她在外面有小孩、她先生有小三、她在大陸做生意等等。話鋒一轉，她也替前高雄市長韓國瑜抱不平，痛罵「為什麼4年不讓我們做完？」李眉蓁質疑，高雄已負債3000億，難道要繼續負債5、6000億元嗎？競總成立 相信會逆轉勝朱立倫特地用台語強調「少年人，做錯了，道歉，本來就是應該的！」他說，在外界質疑聲浪下，就是要來替李眉蓁加油。連勝文則爆料，前幾天在台北和韓國瑜碰面，聊到高雄清淤，他質疑中央每年還有數百億清淤預算都用到哪裡去。李眉蓁表示，大家6月6日罷韓沒出來投票很悶，8月15日一定要出來投她，她相信會逆轉勝。活動最高潮，眾人按下光球，象徵競選總部成立。中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
挨批背骨 強強滾霸氣回：我背你XXX,強強滾大哥日前接受訪問時提到，有人批評他「背骨」，他霸氣回，「我背你XXX，我沒拿你一毛錢，我沒要求一官半職，我沒包工程，沒講過人事，我背甚麼骨？」強強滾回憶，他從「手牽手護台灣」（2004）開始幫忙阿扁，後來謝長廷高雄市長任期到了，他就幫陳菊競選高雄市長（2006）。那時也不偏國民黨也不偏民進黨，只是有機會剛好幫忙，那時候他還是民進黨黨員，大家都是好朋友，可以幫的盡量幫，沒有企圖。強強滾表示，那時候他做電台，身體健康，沒包過工程，沒講過人事。為什麼他離開民進黨？他離開民進黨是在那天晚上看到記者會，甚麼「走路工抓到了」，這個政黨不行，那時候「我良心轉不過去」，因為黃俊英老師真的修養太好太好太好，是可敬的對手，真的良心來講是可敬的對手。他從那一天起，我沒有碰過民進黨的人，更沒有走過高雄市政府一步。走進高雄市政府是從韓國瑜當選高雄市長之後3個月，「10幾年我沒走進高雄市政府」。強強滾語氣堅定說，很多人說他背骨，他回「我背你XXX，我沒拿你一毛錢，我沒要求一官半職，我沒包工程，沒講過人事，我背甚麼骨？」(中時新聞網)中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
韓國瑜李眉蓁同框照曝光！網PO文吐真心話...,國民黨高雄市長候選人李眉蓁近日爆發論文抄襲，國民黨則在數天後反揭綠營多人論文也有問題，讓政壇掀起一場論文風暴。有網友對於國民黨內有人在風波中刻意拉開距離感到可惜，坦言李眉蓁既然是國民黨推派的，為何學不會像民進黨一樣「對外團結」。常在臉書公開發表時政評論的潘姓網友，昨24日在臉書對李眉蓁論文風波發表看法，「當所有人在切割她，試圖保持距離，甚至在政論節目上面公開表示，要黨中央有所取捨，還是自己的同黨同志，不禁為她的遭遇感到哀愁。該網友提到，「其實他和大家一樣，都不是很瞭解她(李)，究竟是怎樣的一個人，從她臨危受命接下市長補選的重擔後，雖然青澀，但態度誠懇，在天氣屢創最熱紀錄的7月，在高雄街頭、市場拜票，很少看到她有不悅的神情，對待每一個人總是客客氣氣，沒有絲毫嬌氣，且看起來也不太像是一位蟬連三屆的議員，因為感覺不到她有任何架子，鞠躬行禮問侯，其實在她身上看到些許韓國瑜的影子，有著相似的命運軌跡。該網友為李眉蓁緩頰，「希望國民黨好好保護她，不要切割她，遺棄她，她是你們挑選出來的，無論當初基於什麼理由，此時此刻，她已經勇於認錯」，並略有不滿表示，綠營裡面也存在許多人有論文的瑕疵和疑義。最後，網友也PO出一張照片，並解釋，這是前高雄市長韓國瑜在2018年7月15日的簽名，並說「韓總將這顆球交付給她，沒想到事隔兩年後，她繼承市長補選的衣缽。這是歷史時空的巧合，也是冥冥中的宿命。當看見這張照片，有種莫名，有種感觸。(中時新聞網)中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
陷論文風波...韓國瑜還會現身站台嗎？李眉蓁吐答案,國民黨候選人李眉蓁的論文風波持續發燒，前國民黨立委羅淑蕾爆料，國民黨基層與一些高雄民代欲哭無淚，都說不知道該如何輔選下去，對此，李眉蓁上午出席高市旗山固本會報時表示，她尊重羅淑蕾的說法，但是這次狀況只會讓藍軍更團結，不會像她講那樣。而中山大學審核李眉蓁論文大概1個月內會有結果，屆時市長選舉也已經結束，李眉蓁表示，很抱歉校方暑假期間對她專案處理，造成學校困擾她實在很抱歉；她強調，對於論文事情她都已做出回應，希望這問題就到此為止。李眉蓁下午競選總部成立大會，包括國民黨主席江啟臣、前主席朱立倫、洪秀柱等藍營大咖將南下替她輔選，對此，李眉蓁說，這正是展現藍軍的大團結。被問是否邀請新北市長侯友宜及前高雄市長韓國瑜為她輔選，李眉蓁表示，今天本來就沒有安排侯市長，因為他現在在新北市忙著市政，但仍會彼此溝通時間，到時候侯市長應該會南下幫他輔選。至於韓國瑜是否輔選，李眉蓁說，競選總部團隊還在持續聯繫當中，但確定今天韓市長不會出席大會。(中時 )中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
罷韓後 高雄運將驚吐：在地人都在罵這句,高雄前市長韓國瑜被罷免後，有些在地人想法變了嗎？高雄一位程車運將就表示，有些在地高雄人都在罵說，「你們這些年輕人把票投完，拍拍屁股走人。」《J-SHOW》製作人仕鵬南下拜訪議員，搭計程車時，運將跟他大吐心聲說，撇開政治來講，對岸讓他們人民來這邊玩，沒什麼不好。今天台灣經濟要好，一定要靠外來的觀光客，你把他弄掉了，對高雄有好嗎？不見得，對台灣有好嗎？也不見得。我一樣要開車載客人，一樣要上班，做我正常的工作，互相打來打去，有什麼用，大家都要互相。運將表示，今天我需要什麼樣的資源，你就給我嘛！我要求的不多。若我是市長，中央給我兩三成，至少我有錢，可以把市政、市容，甚至觀光弄好。但是若連一成都不給我，就真的在卡。韓國瑜6月6日被罷免，該運將對此直言，有人講說，一批人來投完票，罷免韓國瑜後就回去了。在地的高雄人都在罵說，「你們這些年輕人把票投完，拍拍屁股走人。」運將甚至稱，罷免投票，他不相信有那麼多票。(中時新聞網)中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
連勝文爆料與韓國瑜碰面 批民進黨「清淤預算用到哪裡去」,國民黨高雄市長補選候選人李眉蓁25日傍晚成立競選總部，智庫副董事長連勝文台上爆料幾天前與韓國瑜在台北碰面，談及高雄清淤的誇張狀況，痛批民進黨過去每年編列的清淤預算到底用去哪裡。連勝文爆料，前幾天與高雄市前市長韓國瑜在台北見面，韓國瑜說他執行清淤工作時，發現高雄許多下水道甚至淤積快要200公分，甚至清出腳踏車、沙發、老式映像管電視機。「過去不是每年都有編列清淤預算嗎！？」連勝文質疑，中央每年還有數百億的預算，到底都用到哪裡去？進了誰的口袋？高雄市照樣遇雨淹水，直到韓國瑜才有效解決。連勝文表示，過去自己參選台北市長時，就受到「老鼠尾」竊聽事件攻擊，背後就是民進黨在操作，事後也證實根本以虛烏有，自導自演。抹黑、攻擊的行動，民進黨通通都有做過，根本就是「雙標黨」。連勝文還說，現在環繞台灣的不是貨輪、客機，而是戰艦、戰機、潛水艇。民眾要認清事實，用選票告訴民進黨「這個國家不是讓你予取予求」，要投給能帶來幸福、穩定的政黨。「少年人，做錯了，道歉，本來就是應該的！」國民黨前主席朱立倫全程幾乎用台語強調，李眉蓁12年前的錯誤本來就該道歉。在外界質疑聲浪下，他就是要來高雄 ，為了李眉蓁、國民黨、高雄的未來努力。高雄這次要選第3次市長，朱立倫要對不滿、不信任民進黨的民眾，一起團結支持李眉蓁和國民黨。朱立倫表示，李眉蓁是此次選舉唯一的女性，國民黨最低迷的時刻、有勇氣接受挑戰的人。國民黨,高雄市長補選,高雄市長,李眉蓁,競選總部,黨主席,江啟臣,新北市長,朱立倫,連勝文(中時 )中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
「論文門」對李眉蓁影響不大？ 見這民調網分析：韓若出來或可一搏,高雄市長補選，由民進黨陳其邁、國民黨李眉蓁、民眾黨吳益政三人角逐。近日國民黨候選人李眉蓁被爆涉及論文抄襲，重傷形象。一家自媒體公布在高雄左營區街訪民調的結果，有網友看到後分析，論文門對李眉蓁的影響似乎不大，若能繼續穩固基本盤，並請來韓國瑜輔選，可能還有機會。自媒體《台灣民眾電子報》在高雄的左營區進行街訪民調，結果陳其邁獲得36票(72％)大幅領先李眉蓁的13票(26％)、民眾黨吳益政的1票(2％)。而該媒體也訪問了不同陣營的支持者，其中支持李眉蓁的人表示，論文風波只是選戰中攻防的一些花招，各方應該多談政策。這個民調的結果也在PTT上引起網友熱議，有網友指出，論文風波似乎對李眉蓁支持者的心完全沒有動搖，如果能保持並找來韓國瑜輔選，說不定還有一搏的機會。其他網友則留言回應，「民眾黨的操盤真的是.......神」、「看看那個投TMD的，哈哈哈，根本不知道他是誰」、「韓國瑜都能拿500萬了」；但也有網友說，「論文都自爆成這樣了看起來完全沒機會」。(中時 )中時新聞網對留言系統使用者發布的文字、圖片或檔案保有片面修改或移除的權利。當使用者使用本網站留言服務時，表示已詳細閱讀並完全了解，且同意配合下述規定：違反上述規定者，中時新聞網有權刪除留言，或者直接封鎖帳號！請使用者在發言前，務必先閱讀留言板規則，謝謝配合。,blue
